marker	cell_name	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	pct.diff
SRGN	Granulosa cell	1.15508052090735e-33	0.645842957406156	0.745	0.804	2.08076205036251e-29	6	-0.0590000000000001
SRGN	Natural killer T (NKT) cell	0	1.61800110975655	0.987	0.738	0	0	0.249
SRGN	Natural killer T (NKT) cell	2.88452972685848e-20	0.672047413201136	0.938	0.8	5.19619184996287e-16	12	0.138
SRGN	Natural killer T (NKT) cell	1.15508052090735e-33	0.645842957406156	0.745	0.804	2.08076205036251e-29	6	-0.0590000000000001
SRGN	Paneth cell	0	1.61800110975655	0.987	0.738	0	0	0.249
SRGN	Paneth cell	2.88452972685848e-20	0.672047413201136	0.938	0.8	5.19619184996287e-16	12	0.138
SRGN	Paneth cell	1.15508052090735e-33	0.645842957406156	0.745	0.804	2.08076205036251e-29	6	-0.0590000000000001
SRGN	Microglial cell	0	1.61800110975655	0.987	0.738	0	0	0.249
SRGN	Microglial cell	2.88452972685848e-20	0.672047413201136	0.938	0.8	5.19619184996287e-16	12	0.138
SRGN	Microglial cell	1.15508052090735e-33	0.645842957406156	0.745	0.804	2.08076205036251e-29	6	-0.0590000000000001
SRGN	Megakaryocyte	0	1.61800110975655	0.987	0.738	0	0	0.249
SRGN	Megakaryocyte	2.88452972685848e-20	0.672047413201136	0.938	0.8	5.19619184996287e-16	12	0.138
SRGN	Megakaryocyte	1.15508052090735e-33	0.645842957406156	0.745	0.804	2.08076205036251e-29	6	-0.0590000000000001
SRGN	Hematopoietic cell	0	1.61800110975655	0.987	0.738	0	0	0.249
SRGN	Hematopoietic cell	2.88452972685848e-20	0.672047413201136	0.938	0.8	5.19619184996287e-16	12	0.138
SRGN	Hematopoietic cell	1.15508052090735e-33	0.645842957406156	0.745	0.804	2.08076205036251e-29	6	-0.0590000000000001
SSR4	Plasma cell	7.05134731449784e-108	1.34792099508945	0.655	0.384	1.27022970523364e-103	8	0.271
SSR4	Plasmacytoid dendritic cell	7.05134731449784e-108	1.34792099508945	0.655	0.384	1.27022970523364e-103	8	0.271
STAG2	Natural killer T (NKT) cell	0.000556523487075502	0.856153932782086	0.486	0.352	1	12	0.134
STMN1	Plasmacytoid dendritic cell	0	0.941275480369594	0.875	0.29	0	4	0.585
STMN1	Secretory transient-amplifying cell	0	0.941275480369594	0.875	0.29	0	4	0.585
STMN1	Cartilage Progenitor cell	0	0.941275480369594	0.875	0.29	0	4	0.585
SUB1	Natural killer T (NKT) cell	1.39430952068453e-26	0.389174516169187	0.581	0.447	2.51170917056112e-22	8	0.134
SWAP70	Lake et al.Science.Ex8	7.8329751970381e-38	0.329242268202335	0.303	0.099	1.41103215199444e-33	10	0.204
SWAP70	B cell	7.8329751970381e-38	0.329242268202335	0.303	0.099	1.41103215199444e-33	10	0.204
SWAP70	CD1C-CD141- dendritic cell	7.8329751970381e-38	0.329242268202335	0.303	0.099	1.41103215199444e-33	10	0.204
SWAP70	B cell	7.8329751970381e-38	0.329242268202335	0.303	0.099	1.41103215199444e-33	10	0.204
SYNE1	Secretory progenitor cell	0	0.825886646949046	0.499	0.05	0	7	0.449
SYNE1	Effector CD8+ memory T (Tem) cell	0	0.825886646949046	0.499	0.05	0	7	0.449
SYNE1	Mitotic arrest phase fetal germ cell	0	0.825886646949046	0.499	0.05	0	7	0.449
SYNE1	Natural killer T (NKT) cell	0	0.825886646949046	0.499	0.05	0	7	0.449
SYNE1	SLC16A7+ cell	0	0.825886646949046	0.499	0.05	0	7	0.449
SYNE2	Granulosa cell	0	1.10080044328208	0.64	0.08	0	7	0.56
SYNE2	Granulosa cell	0	0.633546441024961	0.372	0.07	0	2	0.302
TAGLN2	Epithelial cell	0.000289000849648579	0.331650918120228	0.561	0.392	1	13	0.169
TAGLN2	Neural progenitor cell	0.000289000849648579	0.331650918120228	0.561	0.392	1	13	0.169
TFPI	Renal tubular cell	8.70594052224627e-10	0.316547395835913	0.288	0.083	1.56828812567744e-05	13	0.205
TFPI	Endothelial cell	8.70594052224627e-10	0.316547395835913	0.288	0.083	1.56828812567744e-05	13	0.205
TFPI	MKI67+ progenitor cell	8.70594052224627e-10	0.316547395835913	0.288	0.083	1.56828812567744e-05	13	0.205
TFPI	Mesangial cell	8.70594052224627e-10	0.316547395835913	0.288	0.083	1.56828812567744e-05	13	0.205
TFRC	Red blood cell (erythrocyte)	0	0.863147361282217	0.6	0.128	0	5	0.472
TKT	CD1C-CD141- dendritic cell	0	0.538400337902587	0.775	0.43	0	0	0.345
TKT	Monocyte	0	0.538400337902587	0.775	0.43	0	0	0.345
TMEM14B	Natural killer T (NKT) cell	5.19395612348099e-289	0.605268138220673	0.645	0.212	9.35639256083866e-285	5	0.433
TMEM258	Natural killer T (NKT) cell	4.48310050762769e-44	0.377574539996299	0.435	0.235	8.07585725444052e-40	8	0.2
TMEM258	Monocyte	4.48310050762769e-44	0.377574539996299	0.435	0.235	8.07585725444052e-40	8	0.2
TMEM59	Monocyte	3.95551715148265e-46	0.38318143556903	0.471	0.26	7.12546859668084e-42	8	0.211
TMPO	Natural killer T (NKT) cell	3.85103359101544e-293	0.603244567137286	0.758	0.307	6.93725191085521e-289	4	0.451
TMPO	CD1C-CD141- dendritic cell	3.85103359101544e-293	0.603244567137286	0.758	0.307	6.93725191085521e-289	4	0.451
TMPO	Neural progenitor cell	3.85103359101544e-293	0.603244567137286	0.758	0.307	6.93725191085521e-289	4	0.451
TMSB10	Migration phase fetal germ cell	5.170415981678e-264	0.562269402903696	0.993	0.947	9.31398734939475e-260	3	0.046
TMSB10	Mitotic fetal germ cell	5.170415981678e-264	0.562269402903696	0.993	0.947	9.31398734939475e-260	3	0.046
TMSB10	Natural killer T (NKT) cell	5.170415981678e-264	0.562269402903696	0.993	0.947	9.31398734939475e-260	3	0.046
TMSB10	Oligodendrocyte	5.170415981678e-264	0.562269402903696	0.993	0.947	9.31398734939475e-260	3	0.046
TMSB4X	Oligodendrocyte	3.59143006162972e-97	0.426010489451082	0.999	0.924	6.46960211301977e-93	7	0.075
TMSB4X	Oligodendrocyte	1.94494827412107e-270	0.631431178984754	0.999	0.921	3.5036298210017e-266	3	0.078
TMSB4X	Oligodendrocyte	0	0.537918639703227	0.998	0.903	0	0	0.095
TMSB4X	Fibrocartilage chondrocyte	3.59143006162972e-97	0.426010489451082	0.999	0.924	6.46960211301977e-93	7	0.075
TMSB4X	Fibrocartilage chondrocyte	1.94494827412107e-270	0.631431178984754	0.999	0.921	3.5036298210017e-266	3	0.078
TMSB4X	Fibrocartilage chondrocyte	0	0.537918639703227	0.998	0.903	0	0	0.095
TNFAIP3	Plasmacytoid dendritic cell	3.7240783127555e-103	0.347225477714246	0.275	0.118	6.70855467259775e-99	2	0.157
TNFAIP3	Plasmacytoid dendritic cell	7.42068826144177e-62	0.425822626898866	0.319	0.127	1.33676278341612e-57	7	0.192
TNFAIP3	Cancer stem cell	3.7240783127555e-103	0.347225477714246	0.275	0.118	6.70855467259775e-99	2	0.157
TNFAIP3	Cancer stem cell	7.42068826144177e-62	0.425822626898866	0.319	0.127	1.33676278341612e-57	7	0.192
TNFAIP3	Natural killer T (NKT) cell	3.7240783127555e-103	0.347225477714246	0.275	0.118	6.70855467259775e-99	2	0.157
TNFAIP3	Natural killer T (NKT) cell	7.42068826144177e-62	0.425822626898866	0.319	0.127	1.33676278341612e-57	7	0.192
TNFAIP3	Paneth cell	3.7240783127555e-103	0.347225477714246	0.275	0.118	6.70855467259775e-99	2	0.157
TNFAIP3	Paneth cell	7.42068826144177e-62	0.425822626898866	0.319	0.127	1.33676278341612e-57	7	0.192
TNFSF13B	Monocyte	0	0.483713666210539	0.522	0.169	0	0	0.353
TNFSF13B	Monocyte	1.83218040544096e-10	0.27193644669255	0.493	0.258	3.30048978236134e-06	12	0.235
TNFSF13B	Neutrophil	0	0.483713666210539	0.522	0.169	0	0	0.353
TNFSF13B	Neutrophil	1.83218040544096e-10	0.27193644669255	0.493	0.258	3.30048978236134e-06	12	0.235
TNFSF13B	Paneth cell	0	0.483713666210539	0.522	0.169	0	0	0.353
TNFSF13B	Paneth cell	1.83218040544096e-10	0.27193644669255	0.493	0.258	3.30048978236134e-06	12	0.235
TNFSF13B	Effector memory T cell	0	0.483713666210539	0.522	0.169	0	0	0.353
TNFSF13B	Effector memory T cell	1.83218040544096e-10	0.27193644669255	0.493	0.258	3.30048978236134e-06	12	0.235
TOP2A	Cycling cell	0	1.12536721530965	0.751	0.103	0	4	0.648
TOP2A	Proliferative cell	0	1.12536721530965	0.751	0.103	0	4	0.648
TOP2A	Neural progenitor cell	0	1.12536721530965	0.751	0.103	0	4	0.648
TOP2A	Loop progenitor cell	0	1.12536721530965	0.751	0.103	0	4	0.648
TOP2A	Progenitor cell	0	1.12536721530965	0.751	0.103	0	4	0.648
TOP2A	Epithelial cell	0	1.12536721530965	0.751	0.103	0	4	0.648
TOP2A	Proliferative neural progenitor cell	0	1.12536721530965	0.751	0.103	0	4	0.648
TOP2A	Profiling cell	0	1.12536721530965	0.751	0.103	0	4	0.648
TOP2A	Neuronal progenitor cell	0	1.12536721530965	0.751	0.103	0	4	0.648
TOP2A	Transit-amplifying cell	0	1.12536721530965	0.751	0.103	0	4	0.648
TOP2A	Neuron	0	1.12536721530965	0.751	0.103	0	4	0.648
TOP2A	MKI67+ progenitor cell	0	1.12536721530965	0.751	0.103	0	4	0.648
TOP2A	Neural progenitor cell	0	1.12536721530965	0.751	0.103	0	4	0.648
TOP2A	Immature neutrophil	0	1.12536721530965	0.751	0.103	0	4	0.648
TOP2A	Cycling cell	0	1.12536721530965	0.751	0.103	0	4	0.648
TOP2A	Fibroblast	0	1.12536721530965	0.751	0.103	0	4	0.648
TOP2A	Dendritic cell	0	1.12536721530965	0.751	0.103	0	4	0.648
TP53INP1	Sertoli cell	2.46852950137513e-149	0.390180217711863	0.305	0.057	4.44680904377716e-145	8	0.248
TPM4	Synthetic smooth muscle cell	0.000312501797631967	0.367074297282197	0.591	0.411	1	13	0.18
TPM4	Natural killer T (NKT) cell	0.000312501797631967	0.367074297282197	0.591	0.411	1	13	0.18
TPT1	Natural killer T (NKT) cell	3.40247641581241e-268	0.315316958409636	0.998	0.995	6.12922101544448e-264	1	0.003
TPX2	Neural progenitor cell	0	0.536442638299878	0.517	0.073	0	4	0.444
TPX2	MKI67+ progenitor cell	0	0.536442638299878	0.517	0.073	0	4	0.444
TRAM1	Plasmacytoid dendritic cell	7.60036797694652e-38	0.418319962180186	0.513	0.314	1.36913028736715e-33	8	0.199
TRAM1	Natural killer T (NKT) cell	7.60036797694652e-38	0.418319962180186	0.513	0.314	1.36913028736715e-33	8	0.199
TSC22D1	Mitotic arrest phase fetal germ cell	5.93364966920236e-88	0.352469896505678	0.325	0.075	1.06888765141011e-83	9	0.25
TSC22D1	Mast cell	5.93364966920236e-88	0.352469896505678	0.325	0.075	1.06888765141011e-83	9	0.25
TSC22D3	Leydig precursor cell	1.24411287370824e-09	0.275551862562745	0.45	0.327	2.24114493069803e-05	10	0.123
TSC22D3	Leydig precursor cell	9.11513010467703e-06	0.37387016151555	0.545	0.329	0.164199953705652	13	0.216
TSC22D3	CD1C-CD141- dendritic cell	1.24411287370824e-09	0.275551862562745	0.45	0.327	2.24114493069803e-05	10	0.123
TSC22D3	CD1C-CD141- dendritic cell	9.11513010467703e-06	0.37387016151555	0.545	0.329	0.164199953705652	13	0.216
TSC22D3	Monocyte	1.24411287370824e-09	0.275551862562745	0.45	0.327	2.24114493069803e-05	10	0.123
TSC22D3	Monocyte	9.11513010467703e-06	0.37387016151555	0.545	0.329	0.164199953705652	13	0.216
TSPO	Macrophage	0	0.484019676441031	0.664	0.311	0	0	0.353
TSPO	Endothelial cell	0	0.484019676441031	0.664	0.311	0	0	0.353
TSPO	M1 macrophage	0	0.484019676441031	0.664	0.311	0	0	0.353
TUBA1A	Regulatory chondrocyte	6.44894861001417e-09	0.594580378960601	0.455	0.199	0.000116171360260795	13	0.256
TUBA1A	Microglial cell	6.44894861001417e-09	0.594580378960601	0.455	0.199	0.000116171360260795	13	0.256
TUBA1A	Precursor cell	6.44894861001417e-09	0.594580378960601	0.455	0.199	0.000116171360260795	13	0.256
TUBA1A	CD1C-CD141- dendritic cell	6.44894861001417e-09	0.594580378960601	0.455	0.199	0.000116171360260795	13	0.256
TUBA1B	Proliferative lymphocyte	0	0.904636460861132	0.864	0.3	0	4	0.564
TUBA1B	Natural killer T (NKT) cell	0	0.904636460861132	0.864	0.3	0	4	0.564
TUBA1B	Cycling transient-amplifying cell	0	0.904636460861132	0.864	0.3	0	4	0.564
TUBB	Natural killer T (NKT) cell	0	0.946136548363866	0.875	0.293	0	4	0.582
TUBB	Oligodendrocyte	0	0.946136548363866	0.875	0.293	0	4	0.582
TUBB	Monocyte	0	0.946136548363866	0.875	0.293	0	4	0.582
TXN	Monocyte	1.68258209926155e-06	0.267328543924422	0.601	0.478	0.0303100339360976	11	0.123
TXN	Plasmacytoid dendritic cell	1.68258209926155e-06	0.267328543924422	0.601	0.478	0.0303100339360976	11	0.123
TXN	AXL+SIGLEC6+ dendritic cell	1.68258209926155e-06	0.267328543924422	0.601	0.478	0.0303100339360976	11	0.123
TXNDC5	Plasmacytoid dendritic cell	0	0.90577408376709	0.425	0.038	0	8	0.387
TXNIP	Natural killer T (NKT) cell	2.47646892691602e-96	0.644599167443348	0.828	0.611	4.46111112494652e-92	7	0.217
TXNIP	Natural killer T (NKT) cell	6.37918357389776e-163	0.615180722580256	0.77	0.601	1.14914612900194e-158	2	0.169
TXNIP	Natural killer T (NKT) cell	5.11242107642936e-74	0.343404942292407	0.769	0.607	9.20951532707984e-70	3	0.162
TXNIP	Natural killer T (NKT) cell	8.16142085583679e-33	0.540426001556416	0.829	0.616	1.47019835297044e-28	10	0.213
TXNIP	CD1C-CD141- dendritic cell	2.47646892691602e-96	0.644599167443348	0.828	0.611	4.46111112494652e-92	7	0.217
TXNIP	CD1C-CD141- dendritic cell	6.37918357389776e-163	0.615180722580256	0.77	0.601	1.14914612900194e-158	2	0.169
TXNIP	CD1C-CD141- dendritic cell	5.11242107642936e-74	0.343404942292407	0.769	0.607	9.20951532707984e-70	3	0.162
TXNIP	CD1C-CD141- dendritic cell	8.16142085583679e-33	0.540426001556416	0.829	0.616	1.47019835297044e-28	10	0.213
TXNIP	Endothelial cell	2.47646892691602e-96	0.644599167443348	0.828	0.611	4.46111112494652e-92	7	0.217
TXNIP	Endothelial cell	6.37918357389776e-163	0.615180722580256	0.77	0.601	1.14914612900194e-158	2	0.169
TXNIP	Endothelial cell	5.11242107642936e-74	0.343404942292407	0.769	0.607	9.20951532707984e-70	3	0.162
TXNIP	Endothelial cell	8.16142085583679e-33	0.540426001556416	0.829	0.616	1.47019835297044e-28	10	0.213
TXNIP	Homeostatic chondrocyte	2.47646892691602e-96	0.644599167443348	0.828	0.611	4.46111112494652e-92	7	0.217
TXNIP	Homeostatic chondrocyte	6.37918357389776e-163	0.615180722580256	0.77	0.601	1.14914612900194e-158	2	0.169
TXNIP	Homeostatic chondrocyte	5.11242107642936e-74	0.343404942292407	0.769	0.607	9.20951532707984e-70	3	0.162
TXNIP	Homeostatic chondrocyte	8.16142085583679e-33	0.540426001556416	0.829	0.616	1.47019835297044e-28	10	0.213
TYROBP	Paneth cell	0	0.561739840279665	0.742	0.321	0	0	0.421
TYROBP	Paneth cell	7.62787916699167e-168	0.453042583089991	0.723	0.402	1.37408615314188e-163	3	0.321
TYROBP	Neutrophil	0	0.561739840279665	0.742	0.321	0	0	0.421
TYROBP	Neutrophil	7.62787916699167e-168	0.453042583089991	0.723	0.402	1.37408615314188e-163	3	0.321
TYROBP	Microglial cell	0	0.561739840279665	0.742	0.321	0	0	0.421
TYROBP	Microglial cell	7.62787916699167e-168	0.453042583089991	0.723	0.402	1.37408615314188e-163	3	0.321
TYROBP	Natural killer T(NKT) cell	0	0.561739840279665	0.742	0.321	0	0	0.421
TYROBP	Natural killer T(NKT) cell	7.62787916699167e-168	0.453042583089991	0.723	0.402	1.37408615314188e-163	3	0.321
TYROBP	Macrophage	0	0.561739840279665	0.742	0.321	0	0	0.421
TYROBP	Macrophage	7.62787916699167e-168	0.453042583089991	0.723	0.402	1.37408615314188e-163	3	0.321
TYROBP	Monocyte	0	0.561739840279665	0.742	0.321	0	0	0.421
TYROBP	Monocyte	7.62787916699167e-168	0.453042583089991	0.723	0.402	1.37408615314188e-163	3	0.321
TYROBP	Neuron	0	0.561739840279665	0.742	0.321	0	0	0.421
TYROBP	Neuron	7.62787916699167e-168	0.453042583089991	0.723	0.402	1.37408615314188e-163	3	0.321
TYROBP	Myeloid cell	0	0.561739840279665	0.742	0.321	0	0	0.421
TYROBP	Myeloid cell	7.62787916699167e-168	0.453042583089991	0.723	0.402	1.37408615314188e-163	3	0.321
TYROBP	CD1C-CD141- dendritic cell	0	0.561739840279665	0.742	0.321	0	0	0.421
TYROBP	CD1C-CD141- dendritic cell	7.62787916699167e-168	0.453042583089991	0.723	0.402	1.37408615314188e-163	3	0.321
TYROBP	Natural killer T(NKT) cell	0	0.561739840279665	0.742	0.321	0	0	0.421
TYROBP	Natural killer T(NKT) cell	7.62787916699167e-168	0.453042583089991	0.723	0.402	1.37408615314188e-163	3	0.321
TYROBP	Monocyte	0	0.561739840279665	0.742	0.321	0	0	0.421
TYROBP	Monocyte	7.62787916699167e-168	0.453042583089991	0.723	0.402	1.37408615314188e-163	3	0.321
TYROBP	Natural killer cell	0	0.561739840279665	0.742	0.321	0	0	0.421
TYROBP	Natural killer cell	7.62787916699167e-168	0.453042583089991	0.723	0.402	1.37408615314188e-163	3	0.321
TYROBP	Microglial cell	0	0.561739840279665	0.742	0.321	0	0	0.421
TYROBP	Microglial cell	7.62787916699167e-168	0.453042583089991	0.723	0.402	1.37408615314188e-163	3	0.321
TYROBP	Microglial cell	0	0.561739840279665	0.742	0.321	0	0	0.421
TYROBP	Microglial cell	7.62787916699167e-168	0.453042583089991	0.723	0.402	1.37408615314188e-163	3	0.321
TYROBP	Myeloid cell	0	0.561739840279665	0.742	0.321	0	0	0.421
TYROBP	Myeloid cell	7.62787916699167e-168	0.453042583089991	0.723	0.402	1.37408615314188e-163	3	0.321
TYROBP	Natural killer T (NKT) cell	0	0.561739840279665	0.742	0.321	0	0	0.421
TYROBP	Natural killer T (NKT) cell	7.62787916699167e-168	0.453042583089991	0.723	0.402	1.37408615314188e-163	3	0.321
TYROBP	Dendritic cell	0	0.561739840279665	0.742	0.321	0	0	0.421
TYROBP	Dendritic cell	7.62787916699167e-168	0.453042583089991	0.723	0.402	1.37408615314188e-163	3	0.321
UBB	Natural killer T (NKT) cell	8.49583578716091e-86	0.375500057803603	0.862	0.669	1.53043985869917e-81	4	0.193
UBC	Natural killer T (NKT) cell	0.000110710179575506	0.345861189063528	0.773	0.625	1	13	0.148
UBC	Dendritic cell	0.000110710179575506	0.345861189063528	0.773	0.625	1	13	0.148
UBE2J1	Natural killer T (NKT) cell	2.21287063316739e-105	0.708632511497398	0.556	0.245	3.98626515858774e-101	8	0.311
UBE2J1	Plasmacytoid dendritic cell	2.21287063316739e-105	0.708632511497398	0.556	0.245	3.98626515858774e-101	8	0.311
UBE2J1	B cell	2.21287063316739e-105	0.708632511497398	0.556	0.245	3.98626515858774e-101	8	0.311
USP1	Natural killer T (NKT) cell	1.96210595513494e-146	0.34056567637766	0.52	0.212	3.53453766758007e-142	4	0.308
UTRN	Natural killer T (NKT) cell	2.44634807628378e-60	0.517866121766577	0.465	0.256	4.4068514246176e-56	7	0.209
VCAN	Oligodendrocyte precursor cell	0	1.74794307738521	0.798	0.085	0	0	0.713
VCAN	Monocyte-derived dendritic cell	0	1.74794307738521	0.798	0.085	0	0	0.713
VCAN	Myeloid cell	0	1.74794307738521	0.798	0.085	0	0	0.713
VCAN	Monocyte	0	1.74794307738521	0.798	0.085	0	0	0.713
VCAN	Type 3 dendritic cell (DC3)	0	1.74794307738521	0.798	0.085	0	0	0.713
VCAN	DCLK1+ progenitor cell	0	1.74794307738521	0.798	0.085	0	0	0.713
VCAN	CD1C+_B dendritic cell	0	1.74794307738521	0.798	0.085	0	0	0.713
VCAN	Monocyte	0	1.74794307738521	0.798	0.085	0	0	0.713
VCAN	Oligodendrocyte	0	1.74794307738521	0.798	0.085	0	0	0.713
VCAN	Myeloid derived suppressor cell (MDSC)	0	1.74794307738521	0.798	0.085	0	0	0.713
VCAN	Monocyte	0	1.74794307738521	0.798	0.085	0	0	0.713
VCAN	Monocyte	0	1.74794307738521	0.798	0.085	0	0	0.713
VCAN	Neuroepithelial cell	0	1.74794307738521	0.798	0.085	0	0	0.713
VIM	Mesenchymal progenitor cell	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Natural regulatory T cell	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Cancer stem cell	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Mesenchymal cell	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Progenitor cell	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Endothelial cell	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	B cell	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Mesenchymal cell	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Mesenchymal cell	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Mesenchymal cell	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Plasma cell	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	T cell	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Cytotoxic T cell	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Neuroepithelial cell	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Mesenchymal cell	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Mitotic fetal germ cell	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Neural stem cell	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Mesenchymal cell	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Mesenchymal cell	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Neuron	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Gonadal endothelial cell	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Radial glial cell	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Mesenchymal cell	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Progenitor cell	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Mesenchymal cell	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Monocyte	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Liver bud hepatic cell	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Mesenchymal cell	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Myofibroblast	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Leydig precursor cell	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Stem cell	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Mesenchymal cell	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Mesenchymal cell	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Mesenchymal cell	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Fibroblast	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Mesenchymal cell	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Myofibroblast	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Mesenchymal cell	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Macrophage	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Mesenchymal cell	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Mesenchymal cell	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Neural progenitor cell	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Fibroblast	0	0.578049572371795	0.928	0.57	0	0	0.358
VIM	Mesenchymal-epithelial transitioning cell	0	0.578049572371795	0.928	0.57	0	0	0.358
VMP1	Microglial cell	0	0.457952822166406	0.438	0.172	0	0	0.266
VMP1	CD1C-CD141- dendritic cell	0	0.457952822166406	0.438	0.172	0	0	0.266
XBP1	Plasma cell	1.84424005304182e-75	0.579917655505914	0.546	0.273	3.32221403154953e-71	8	0.273
XBP1	Plasmablast	1.84424005304182e-75	0.579917655505914	0.546	0.273	3.32221403154953e-71	8	0.273
XBP1	B cell	1.84424005304182e-75	0.579917655505914	0.546	0.273	3.32221403154953e-71	8	0.273
XBP1	B cell	1.84424005304182e-75	0.579917655505914	0.546	0.273	3.32221403154953e-71	8	0.273
XBP1	Plasma cell	1.84424005304182e-75	0.579917655505914	0.546	0.273	3.32221403154953e-71	8	0.273
